listing_id,calendar_updated,from_date,availability_30,availability_60,availability_90
627673,today,2016-05-19,0,17,47
1678845,4 weeks ago,2016-05-19,3,3,20
4861034,today,2016-05-19,18,33,57
2817786,3 days ago,2016-05-19,9,29,43
11227212,3 weeks ago,2016-05-20,0,0,0
1356392,today,2016-05-20,26,50,80
11304885,a week ago,2016-05-20,27,57,87
12365447,a week ago,2016-05-20,3,6,15
833937,3 weeks ago,2016-05-20,4,10,17
4901674,5 days ago,2016-05-19,22,52,82
1462570,a week ago,2016-05-21,6,21,51
11521979,3 weeks ago,2016-05-21,9,25,48
7228382,today,2016-05-21,13,28,45
9825450,3 months ago,2016-05-21,0,0,0
12245866,3 weeks ago,2016-05-19,0,0,0
3479122,2 weeks ago,2016-05-19,4,12,22
6452856,4 weeks ago,2016-05-18,20,34,56
9547550,6 days ago,2016-05-17,12,29,44
11649366,2 weeks ago,2016-05-17,15,38,65
3341556,3 weeks ago,2016-05-18,0,0,0
7540337,6 months ago,2016-05-18,30,60,90
12847124,4 days ago,2016-05-18,4,4,4
6865490,a week ago,2016-05-18,4,11,28
12543912,3 weeks ago,2016-05-19,4,17,46
10104359,never,2016-05-19,18,44,73
12255733,a week ago,2016-05-19,6,10,20
10927919,today,2016-05-20,26,54,80
9215946,5 days ago,2016-05-20,2,13,21
11852458,6 days ago,2016-05-20,7,17,22
12390070,today,2016-05-20,4,14,34
4567863,4 days ago,2016-05-21,6,12,22
5671300,5 weeks ago,2016-05-21,0,3,9
10927816,today,2016-05-21,16,42,70
10927209,today,2016-05-21,10,30,57
10927557,today,2016-05-21,24,51,80
10927966,today,2016-05-21,27,56,84
10928009,today,2016-05-21,24,54,79
10928100,today,2016-05-21,29,59,87
9359561,4 days ago,2016-05-21,19,49,79
7826191,today,2016-05-21,12,24,41
8907023,5 days ago,2016-05-21,4,15,36
7330626,5 weeks ago,2016-05-21,0,0,0
9428199,today,2016-05-21,9,30,52
9251430,6 months ago,2016-05-20,0,0,0
3972450,4 days ago,2016-05-20,0,2,2
12251369,3 weeks ago,2016-05-19,21,43,72
12759196,5 days ago,2016-05-17,13,34,64
6333040,2 days ago,2016-05-17,0,0,0
12623801,3 days ago,2016-05-17,13,37,66
1106479,3 weeks ago,2016-05-17,9,30,60
59631,3 days ago,2016-05-17,14,30,49
10553280,today,2016-05-17,6,29,59
6305852,3 weeks ago,2016-05-17,4,25,51
8472620,6 days ago,2016-05-17,9,21,41
7484450,4 days ago,2016-05-17,12,37,59
11713351,yesterday,2016-05-18,17,43,72
12890410,a week ago,2016-05-18,0,0,0
11734051,a week ago,2016-05-18,4,26,47
12792525,today,2016-05-18,0,0,1
6515185,4 days ago,2016-05-18,7,24,50
12812669,a week ago,2016-05-18,28,58,88
12812501,a week ago,2016-05-18,26,56,83
3713774,today,2016-05-18,0,4,30
12129198,2 weeks ago,2016-05-18,1,1,1
12151455,today,2016-05-19,13,37,55
3914964,4 days ago,2016-05-19,7,7,11
7276132,10 months ago,2016-05-19,0,0,0
12204743,4 weeks ago,2016-05-19,0,0,0
4488861,3 days ago,2016-05-20,18,41,71
11324928,today,2016-05-20,1,6,11
5592282,4 days ago,2016-05-20,12,42,72
7223260,4 days ago,2016-05-21,0,20,41
4073278,today,2016-05-21,12,34,64
6221822,3 weeks ago,2016-05-21,17,26,26
4663666,6 days ago,2016-05-21,0,0,0
11496488,yesterday,2016-05-21,0,0,18
4187211,2 weeks ago,2016-05-21,7,9,31
5746523,1 week ago,2016-05-21,0,0,11
5592283,4 days ago,2016-05-20,13,39,69
4343411,a week ago,2016-05-19,21,37,62
12792997,today,2016-05-18,20,50,80
5318238,today,2016-05-17,13,38,62
9471950,3 weeks ago,2016-05-17,5,11,22
5308374,12 months ago,2016-05-17,30,60,90
9795040,4 months ago,2016-05-17,0,0,0
3334447,4 months ago,2016-05-18,0,0,0
7544056,a week ago,2016-05-18,2,2,2
11759837,a week ago,2016-05-18,21,48,78
6678066,6 days ago,2016-05-18,9,27,57
1488774,a week ago,2016-05-18,11,35,38
12091154,2 months ago,2016-05-18,0,0,0
11070296,2 days ago,2016-05-18,4,4,4
2723629,3 days ago,2016-05-19,12,30,54
11128110,1 week ago,2016-05-19,0,0,0
8026989,today,2016-05-19,9,30,55
8082130,3 days ago,2016-05-20,0,0,0
7085924,6 months ago,2016-05-20,0,0,0
12866271,3 days ago,2016-05-20,3,10,10
286732,4 days ago,2016-05-20,7,14,32
10266757,a week ago,2016-05-20,7,10,19
5068979,a week ago,2016-05-20,8,32,62
4573476,3 weeks ago,2016-05-21,19,49,79
12963374,yesterday,2016-05-21,0,3,33
5164075,today,2016-05-21,2,9,21
8311677,3 weeks ago,2016-05-21,4,21,46
13031089,today,2016-05-21,2,2,8
3096045,2 weeks ago,2016-05-21,21,51,81
2440681,2 weeks ago,2016-05-21,9,35,60
4710717,5 days ago,2016-05-21,12,31,61
12129509,today,2016-05-18,11,31,60
9437613,6 months ago,2016-05-17,0,0,0
8400822,5 weeks ago,2016-05-17,30,60,90
6993491,4 days ago,2016-05-17,10,40,70
4556420,5 days ago,2016-05-17,3,19,37
1936108,yesterday,2016-05-17,1,1,8
6411339,today,2016-05-17,0,0,0
2257217,4 weeks ago,2016-05-18,2,9,26
7022429,5 days ago,2016-05-18,18,48,78
4457869,today,2016-05-18,0,0,4
8654999,3 weeks ago,2016-05-18,12,33,51
10749605,3 weeks ago,2016-05-18,3,3,3
6846954,2 weeks ago,2016-05-18,12,29,49
1625244,a week ago,2016-05-18,7,23,44
6897075,3 days ago,2016-05-19,0,17,47
3513223,4 weeks ago,2016-05-19,7,25,49
10085578,5 months ago,2016-05-19,0,0,0
11157828,4 days ago,2016-05-19,12,18,18
1511315,today,2016-05-19,1,16,23
5990927,a week ago,2016-05-20,0,13,39
8091010,today,2016-05-20,6,13,16
3946381,3 weeks ago,2016-05-20,0,6,36
1856160,6 weeks ago,2016-05-20,0,0,9
9759137,3 months ago,2016-05-20,0,0,0
4550588,today,2016-05-20,17,42,71
4551037,today,2016-05-20,11,34,61
12495338,2 days ago,2016-05-21,6,8,8
8777182,today,2016-05-21,1,1,1
10388658,3 days ago,2016-05-21,0,0,6
7788794,yesterday,2016-05-21,15,42,72
993015,4 weeks ago,2016-05-21,3,13,16
6236920,yesterday,2016-05-21,6,6,6
7678482,today,2016-05-20,2,5,5
11319596,today,2016-05-20,5,19,34
11304012,6 weeks ago,2016-05-20,0,0,0
4556661,today,2016-05-17,3,16,32
6463252,2 weeks ago,2016-05-18,7,17,28
2599115,2 weeks ago,2016-05-20,12,25,53
8085544,4 weeks ago,2016-05-20,22,29,48
7533374,4 weeks ago,2016-05-17,14,14,14
12931856,a week ago,2016-05-21,8,29,38
9843086,4 days ago,2016-05-21,0,0,0
11681647,2 weeks ago,2016-05-17,0,0,14
12368893,3 weeks ago,2016-05-20,2,10,18
9408517,4 months ago,2016-05-21,0,0,0
3742687,5 weeks ago,2016-05-19,6,18,41
6954236,3 months ago,2016-05-19,11,23,36
11208222,3 months ago,2016-05-19,14,21,21
8686305,yesterday,2016-05-20,10,29,51
12457678,a week ago,2016-05-20,0,0,4
12027580,3 days ago,2016-05-21,22,52,82
10495744,yesterday,2016-05-17,19,38,64
676825,a week ago,2016-05-19,9,11,35
3826403,today,2016-05-19,8,17,31
12488143,a week ago,2016-05-21,0,16,16
4014257,7 weeks ago,2016-05-21,0,0,0
9032492,a week ago,2016-05-19,7,18,46
8087951,a week ago,2016-05-19,20,50,80
12813244,2 weeks ago,2016-05-18,10,10,10
12064609,5 days ago,2016-05-18,30,60,90
8924266,yesterday,2016-05-18,2,9,27
1727380,5 weeks ago,2016-05-19,0,26,56
12336225,4 weeks ago,2016-05-20,0,0,17
11755186,yesterday,2016-05-18,1,2,10
9692695,5 months ago,2016-05-19,0,0,0
4717266,2 weeks ago,2016-05-20,26,56,86
5508840,5 weeks ago,2016-05-20,0,1,13
11992038,2 months ago,2016-05-21,0,0,0
1004131,today,2016-05-21,0,0,0
1031708,never,2016-05-21,24,51,81
12208677,today,2016-05-19,0,5,16
6142743,13 months ago,2016-05-21,0,0,0
1777510,a week ago,2016-05-20,20,40,70
4278656,a week ago,2016-05-17,0,0,0
11691684,2 months ago,2016-05-17,0,0,0
9654110,6 weeks ago,2016-05-18,0,0,11
9259140,5 weeks ago,2016-05-20,22,47,77
5638558,today,2016-05-21,10,19,38
12988983,a week ago,2016-05-21,1,1,11
8366386,8 months ago,2016-05-21,0,0,0
12589776,3 weeks ago,2016-05-17,30,60,90
8941507,a week ago,2016-05-18,7,18,23
12305030,a week ago,2016-05-20,3,33,63
10549869,4 days ago,2016-05-17,0,0,8
12889325,2 weeks ago,2016-05-20,0,0,0
8186081,4 days ago,2016-05-21,12,32,44
2105631,today,2016-05-17,10,17,34
172196,today,2016-05-18,6,25,39
9369253,7 weeks ago,2016-05-19,30,60,90
12864305,today,2016-05-19,9,36,66
11972882,yesterday,2016-05-21,10,10,10
930,6 months ago,2016-05-17,29,58,86
2242603,4 weeks ago,2016-05-17,3,4,19
275403,4 weeks ago,2016-05-18,3,3,18
284984,2 weeks ago,2016-05-19,15,28,43
276530,5 weeks ago,2016-05-20,5,13,23
9618469,4 weeks ago,2016-05-18,0,0,5
10230560,3 weeks ago,2016-05-17,0,0,0
9060422,5 days ago,2016-05-19,10,25,52
1784482,8 months ago,2016-05-20,0,0,0
9173434,today,2016-05-20,12,19,31
8271608,2 weeks ago,2016-05-20,0,0,0
9296960,3 months ago,2016-05-21,0,0,2
10881047,a week ago,2016-05-21,2,13,15
12001049,2 weeks ago,2016-05-21,0,0,0
9920156,4 months ago,2016-05-21,0,0,0
11592340,5 weeks ago,2016-05-17,11,24,54
7548320,9 months ago,2016-05-18,0,0,0
11784513,6 weeks ago,2016-05-18,11,16,23
260728,22 months ago,2016-05-18,0,0,17
7603185,today,2016-05-18,0,6,13
6761406,5 months ago,2016-05-21,30,60,90
9394445,6 months ago,2016-05-21,0,0,0
590,yesterday,2016-05-17,12,28,55
592,yesterday,2016-05-17,26,56,56
7349270,never,2016-05-17,17,47,77
10772517,4 months ago,2016-05-20,30,60,90
8858543,5 months ago,2016-05-21,0,0,0
9462238,yesterday,2016-05-17,21,47,77
4362617,a week ago,2016-05-18,28,58,88
7622044,2 days ago,2016-05-19,1,13,43
12984426,6 days ago,2016-05-21,24,54,84
56185,3 weeks ago,2016-05-17,0,0,12
4468216,7 months ago,2016-05-18,0,6,6
8721578,3 days ago,2016-05-20,21,47,77
7255613,6 days ago,2016-05-21,3,14,42
4236002,today,2016-05-17,10,32,60
9296225,3 months ago,2016-05-20,0,0,0
6702455,a week ago,2016-05-21,0,0,5
7803870,today,2016-05-21,11,41,59
9449649,6 months ago,2016-05-17,0,0,0
11604517,today,2016-05-17,12,26,42
4267851,3 months ago,2016-05-17,0,0,0
4149952,yesterday,2016-05-21,4,25,45
10449729,today,2016-05-19,1,5,13
934259,5 days ago,2016-05-21,5,14,44
7783075,4 weeks ago,2016-05-21,0,0,2
8343104,today,2016-05-21,7,20,41
2207491,yesterday,2016-05-17,20,50,80
6489650,a week ago,2016-05-18,17,30,58
7579634,2 weeks ago,2016-05-18,0,10,40
6854933,2 days ago,2016-05-18,23,53,83
8965601,never,2016-05-18,22,52,82
6869189,2 days ago,2016-05-18,19,44,71
5863682,6 weeks ago,2016-05-19,0,0,0
9168909,a week ago,2016-05-19,6,11,29
7133070,today,2016-05-20,0,6,24
10355659,a week ago,2016-05-21,13,13,13
8487877,8 months ago,2016-05-19,0,0,0
12950580,2 weeks ago,2016-05-21,1,4,15
8401101,today,2016-05-17,2,13,22
5872893,today,2016-05-19,4,8,17
4531170,5 days ago,2016-05-20,24,54,66
6120165,4 months ago,2016-05-20,0,0,0
5717755,today,2016-05-21,19,39,69
10734082,a week ago,2016-05-21,0,5,6
8552988,4 weeks ago,2016-05-18,2,11,27
8486522,yesterday,2016-05-19,7,21,42
9093901,today,2016-05-20,5,13,23
12267876,2 weeks ago,2016-05-20,16,34,59
10707545,5 weeks ago,2016-05-18,15,41,71
10710604,3 months ago,2016-05-18,30,59,89
10229493,4 months ago,2016-05-18,0,0,0
9997587,yesterday,2016-05-18,0,0,0
678602,6 days ago,2016-05-19,3,8,15
8739814,a week ago,2016-05-20,10,32,59
11947643,a week ago,2016-05-21,1,2,8
6303001,11 months ago,2016-05-17,0,0,0
2249375,2 months ago,2016-05-17,0,11,11
9976399,5 months ago,2016-05-18,0,0,0
12106595,never,2016-05-18,30,60,90
9011201,today,2016-05-18,22,47,77
12358325,today,2016-05-20,17,41,67
4671906,today,2016-05-20,6,7,19
12360128,yesterday,2016-05-20,4,10,19
10808880,today,2016-05-20,0,0,0
12990921,3 days ago,2016-05-21,2,2,2
8195340,today,2016-05-21,6,16,42
10553635,4 months ago,2016-05-17,30,60,90
3241930,13 months ago,2016-05-17,30,60,90
9633450,yesterday,2016-05-18,7,11,17
12796983,a week ago,2016-05-18,19,26,26
11048283,3 weeks ago,2016-05-18,13,33,63
4641729,today,2016-05-18,19,44,69
8368825,a week ago,2016-05-21,13,31,61
