id,name,host_id,host_name,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
213228,"Sweet 2 Room Suite, Private, Quiet",1099616,Abraham,Arbor Lodge,45.56781292,-122.6792336,Private room,49,2,74,10/8/2016,1.18,2,342
3584939,1920's Charmer in Arbor Lodge,7097644,Kelly,Arbor Lodge,45.57168161,-122.6960173,Entire home/apt,120,2,47,10/9/2016,1.7,1,84
11969721,"Comfortable, spacious basement apartment",63413137,Kathy & Andrew,Arbor Lodge,45.56777128,-122.6977984,Entire home/apt,115,1,14,9/5/2016,2.84,1,365
11236812,North Portland Bungalow,16297531,Jodie,Arbor Lodge,45.57296126,-122.7017343,Entire home/apt,150,1,1,4/7/2016,0.14,1,0
10410630,Cozy room- Hot Tub-Near MAX,21695927,Tom,Arbor Lodge,45.57261812,-122.6865013,Private room,45,1,59,10/30/2016,6.37,2,69
2220926,Bright Vintage Modern Home,927820,Adam,Arbor Lodge,45.56899545,-122.6871591,Entire home/apt,135,1,12,8/25/2016,0.41,1,312
531232,Spacious basement bedroom,2609280,Marty,Arbor Lodge,45.57707163,-122.6960629,Entire home/apt,70,1,68,10/15/2016,1.34,1,357
2569391,Portland-1000sf basement apt./queen,12807678,Tanja,Arbor Lodge,45.57282921,-122.6888766,Entire home/apt,79,1,217,10/30/2016,6.98,3,74
9254568,The Craftsman on Curtis - 3bd Home,43717096,Ken,Arbor Lodge,45.56788034,-122.6977333,Entire home/apt,155,1,78,10/30/2016,7.29,2,326
4977675,Colorful Queen With a Private Bath,16017684,Jessie,Arbor Lodge,45.56686867,-122.6844854,Private room,54,2,42,9/23/2016,2.12,1,168
9712130,Comfort and convenience with private bath.,39022970,Ed & Ann,Arbor Lodge,45.56843757,-122.6849907,Private room,55,2,8,10/9/2016,1.47,2,180
4512938,Bud & Breakfast,13611696,John,Arbor Lodge,45.5752638,-122.6961208,Private room,69,1,33,10/9/2016,1.47,3,90
13283504,Two bedrooms with private bath.,39022970,Ed & Ann,Arbor Lodge,45.56743175,-122.6856894,Private room,100,2,5,8/28/2016,1.43,2,90
9310996,Suite by University of Portland,1034192,Tyler,Arbor Lodge,45.57625551,-122.7074654,Private room,58,2,13,10/10/2016,1.91,1,74
9731376,Little Russian Art Studio,50214783,Bree,Arbor Lodge,45.56842524,-122.6873323,Entire home/apt,87,3,9,10/9/2016,0.99,1,23
413956,Beautiful 3 Bedroom 1920 Bungalow,1099616,Abraham,Arbor Lodge,45.56699293,-122.6793605,Entire home/apt,159,3,108,10/21/2016,2.07,2,350
10673527,Sunny room near U of Portland,9464556,Gail,Arbor Lodge,45.57694632,-122.7017839,Private room,54,2,41,11/1/2016,4.39,1,331
10313299,Portland's Arbor Lodge one bed,52139625,Brian,Arbor Lodge,45.57280167,-122.6986411,Entire home/apt,99,1,17,9/23/2016,1.96,1,342
3907176,Urban Creative Two-story,7523938,Hannah & Cameron,Arbor Lodge,45.57583907,-122.7016807,Entire home/apt,89,3,5,7/20/2016,0.19,2,88
9594842,Glorious Garden Retreat,1391205,Clarissa,Arbor Lodge,45.57185703,-122.6846047,Entire home/apt,115,2,19,10/29/2016,4.07,2,149
7402080,Cozy Close-in North Portland Studio,2023949,Anna,Arbor Lodge,45.56912901,-122.6909677,Entire home/apt,68,2,89,10/2/2016,5.95,1,348
14524327,Arbor Lodge Guest House - The Writer's Room,76940848,Natasha,Arbor Lodge,45.57002728,-122.6995804,Private room,55,2,1,10/23/2016,1,3,21
12269002,Sweet North Portland bungalow.,66084059,Annie,Arbor Lodge,45.57411792,-122.6946633,Entire home/apt,100,2,5,9/18/2016,1.21,1,0
3667598,Saratoga Guest Rm Downtown Portland,18602839,Lourds,Arbor Lodge,45.57300913,-122.7012167,Private room,80,2,7,9/30/2016,0.42,1,365
12620793,New Industrial Inspired RM In NOPO,43717096,Ken,Arbor Lodge,45.56721899,-122.6991357,Private room,75,2,16,10/10/2016,2.73,2,89
